event_id_cnty,event_date,year,country,admin1,sub_event_type,fatalities,notes
SOM16559,2014-12-29,2014,Somalia,Woqooyi Galbeed,Protest with intervention,0,Berbera municipal council workers backed by police demolished kiosks built near the main roads of the town on 29/12. The affected traders staged a demonstration in front of the municipal council but were immediately dispersed by the police.
SOM16568,2014-12-30,2014,Somalia,Woqooyi Galbeed,Peaceful protest,0,SPUs static guards assigned to the UNCC on 30/12 complained and showed a kind of protest about unpaid/delayed of their stipends for two months. The SPU commander later clarified that the payment has already been processed and they will be paid on 31/12 while the situation returned to normalcy. On the same note SPUs static guards for INGOs compounds claimed that they have received their stipends on November and still waiting for December to be paid.
UGA4358,2014-12-31,2014,Uganda,Kampala,Protest with intervention,0,Police break into a mosque and evict protesters who occupied the building in a demonstration against the mosque s current clerical leadership.
KEN4683,2015-01-03,2015,Kenya,Bomet,Peaceful protest,0,Boda boda riders and traders protest a new law that prohibits animals to travel through the CBD of Bomet.
SOM16602,2015-01-04,2015,Somalia,Togdheer,Peaceful protest,0,Khatumo state supporters held a demonstration in Buuhoodle on 04/01 to protest against the opening of a political office in the town by Wadani political party. The demonstrators were chanting anti-Somaliland slogans and were carrying pictures of victims from previous clashes between Somaliland and Khatumo.
KEN4684,2015-01-04,2015,Kenya,Nairobi,Peaceful protest,0,"Youths took to Ngong Road in Nairobi (Nairobi - Westlands) and adjacent streets to protest the death of former Prime Minister Raila Odingas son, who died in unclear circumstances. The protesters demanded to know the cause of death. The demo lasted several hours."
TAZ556,2015-01-04,2015,Tanzania,Dar es Salaam,Peaceful protest,0,Residents of Tegeta Boko demonstrated against being charged for water despite having poor water service.
KEN4686,2015-01-05,2015,Kenya,Kisumu,Peaceful protest,0,"Teachers strike, protest over poor working conditions."
KEN4687,2015-01-06,2015,Kenya,Machakos,Peaceful protest,0,Hundreds of Athi River sub county workers protested over a irregular payment from Machakos county government.
KEN4689,2015-01-07,2015,Kenya,Laikipia,Peaceful protest,0,Following an attack by armed robbers in Ol Moran village of Laikipia residents protest insecurity.
KEN4690,2015-01-07,2015,Kenya,Meru,Peaceful protest,0,"More than 1,000 teachers from Buuri, North Imenti, South Imenti and Meru Central sub counties protest in Meru. The teachers were on strike, calling for better salaries."
KEN4691,2015-01-08,2015,Kenya,Kitui,Peaceful protest,0,"Traders at Kalundu market held a demonstration in Kitui town, protesting against high market charges by the county government."
KEN4693,2015-01-09,2015,Kenya,Nakuru,Excessive force against protesters,0,Two demonstrators were shot and injured by police in Mau Narok during a protest against increased road accidents.
KEN4695,2015-01-12,2015,Kenya,Nandi,Peaceful protest,0,"Pokot cattle rustlers struck Namawanga village inhabited by members of the Luhya community and shot dead a local farmer before stealing three bulls from his home. In revenge, Luhya tribesmen hacked to death a Pokot man after they found him ferrying two passengers to Karnyarkwat market. The killing of the man sparked off protest from members of the Pokot community who thronged to Kapkoi market vowing to revenge over the killing of their tribesmen."
KEN4696,2015-01-12,2015,Kenya,Bomet,Peaceful protest,0,"URP supporters disrupt a demonstration in Bomet concerning the location of a university, no reported violence. Police forces dispersed the two groups."
UGA4362,2015-01-12,2015,Uganda,Kampala,Peaceful protest,0,Activist youth group - National Association of the Unemployed - demonstrates in Kampala .
UGA4364,2015-01-13,2015,Uganda,Kampala,Protest with intervention,0,Journalists march to Naguru police station to protest against the beating of a journalist by a member of the police forces. They are intercepted by police and dispersed with pepper spray.
KEN4699,2015-01-13,2015,Kenya,Nairobi,Protest with intervention,0,A group of Nairobi-based journalists were ejected from a reception area at the United Nations complex (Nairobi - Westlands) in Kenyas capital after launching a protest over Al-Jazeera journalists jailed in Egypt.
SOM16682,2015-01-14,2015,Somalia,Galgaduud,Peaceful protest,0,"Hundreds of people staged a peaceful demonstration in Balambale in the morning of 14/01 in protest against the planned conference on the formation of Somali central state in Cadaado. The demonstrator called for the organizers to change the venue to Dhusamareeb, where all communities in the region are present."
TAZ559,2015-01-14,2015,Tanzania,Dodoma,Peaceful protest,0,"University of Dodoma students marched on campus at dawn on Jan. 14, demanding disbursement of meal funds. 84 students were held for questioning; ring leaders arrested."
SOM16696,2015-01-16,2015,Somalia,Woqooyi Galbeed,Protest with intervention,0,"Local residents staged a demonstration against the president of Somaliland, Ahmed Mohamed Silanyo, in Fara Weyne Village in the morning of 16/01. The locals were reportedly complaining against lack of development in the village. Police arrested a number of protestors."
SOM16704,2015-01-17,2015,Somalia,Banadir,Peaceful protest,0,Hundreds of university students in Mogadishu held a demonstration near Hawl-Wadaag Junction (Hawl-Wadaag District) on 17/01 in protest against the French Charlie Hebdo Magazine. The demonstrators were chanting I am a Muslim in French. Some Islamic scholars who addressed the demonstrators urged them to spread Islam and warned Western countries against hurting the feelings of Muslims.
SOM16718,2015-01-19,2015,Somalia,Togdheer,Peaceful protest,0,About a hundred IDPs staged a peaceful demonstration in Burco airstrip area against the Minister of Civil Aviation on 19/01. The demonstrators were complaining about an order from the minister to remove IDPs from the airstrip land. They appealed to the Somaliland president for intervention.
SOM16719,2015-01-19,2015,Somalia,Woqooyi Galbeed,Protest with intervention,0,Berbera local authority with the support of Somaliland police conducted operations to demolish illegal kiosks along the main road in Berbera. Kiosk owners demonstrated in front of the local authority office. Police arrived at the scene and dispersed the demonstrators.
SOM16720,2015-01-19,2015,Somalia,Awdal,Protest with intervention,0,"Some of the residents in Borama held a demonstration in the central market to show support for Suldan Waber, the traditional leader turned rebel and demanded Somaliland forces to leave Borama and Gurijeed. Somaliland police shot in the air to disperse the crowd and arrested 14 teenagers for participating in the demonstration. No casualties were reported."
SOM16725,2015-01-20,2015,Somalia,Bay,Peaceful protest,0,Residents protest against French magazine Charlie Hebdo for publishing a caricature of prophet Muhammad.
SOM16730,2015-01-21,2015,Somalia,Hiraan,Peaceful protest,0,"A demonstration in protest against reports that Ethiopian Liyuu Police is taking part in the ongoing clashes between Hawadle and Dir militias in Defow Village (30km NW of Beled) took place in Beled Weyne on 21-22. The demonstration, which took place at night, was sparked after large number of the Liyuu police crossed the border to back the Dir militias."
SOM16739,2015-01-22,2015,Somalia,Hiraan,Peaceful protest,0,"A demonstration in protest against reports that Ethiopian Liyuu Police is taking part in the ongoing clashes between Hawadle and Dir militias in Defow Village (30km NW of Beled) took place in Beled Weyne on 21-22. The demonstration, which took place at night, was sparked after large number of the Liyuu police crossed the border to back the Dir militias."
KEN4709,2015-01-23,2015,Kenya,Busia,Peaceful protest,0,Boda boda operators in Amagoro town protest alleged police harassment.
SOM16742,2015-01-23,2015,Somalia,Galgaduud,Peaceful protest,0,Hundreds of civilians have staged a peaceful demonstration condemning Charlie Hebdo Magazine in Dhusamareeb in the morning of 23/01. The protestors burnt the flag of French flag during the protest.
SOM16743,2015-01-23,2015,Somalia,Mudug,Peaceful protest,0,"Hundreds of people including religious leaders, students, women and youth groups staged a peaceful demonstration at Cawale Football Stadium in Galkacyo (North) in the morning of 23/01. The demonstrators were protesting against the French Charlie Hebdo magazine. The demonstrators carried placards condemning the magazine. The demonstrators chanted anti-Charlie Hebdo and anti-Western slogans. The demonstrators shouted that they will not tolerate anyone ridiculing the Prophet. Police were deployed to ensure the security of the demonstrators. The event ended peacefully."
SOM16746,2015-01-24,2015,Somalia,Woqooyi Galbeed,Peaceful protest,0,"Residents of Masalaha neighbourhood in Mohamud Haybe District (Hargeisa) staged a peaceful demonstration in protest against the illegal sale of public land by the government. The demonstrators who included the chief traditional leader of Somaliland, prominent elders and religious leaders claimed the land, which served a football ground, was sold to a businessman."
ETH2048,2015-01-25,2015,Ethiopia,Addis Ababa,Excessive force against protesters,0,"At least 26 protesters were injured when Ethiopian police broke an opposition protest rally in the capital, Addis Ababa, today."
